N, x, y 
14463, 4.462999999991984, -10.257898716130843
14464, 4.463999999991984, -10.261875665411901
14465, 4.464999999991983, -10.265843483304495
14466, 4.465999999991983, -10.269802163527334
14467, 4.466999999991982, -10.273751699805523
14468, 4.4679999999919815, -10.277692085870564
14469, 4.468999999991981, -10.281623315460363
14470, 4.46999999999198, -10.28554538231926
14471, 4.47099999999198, -10.289458280198007
14472, 4.471999999991979, -10.29336200285379
14473, 4.472999999991979, -10.297256544050246
14474, 4.473999999991978, -10.301141897557436
14475, 4.474999999991978, -10.3050180571519
14476, 4.475999999991977, -10.308885016616612
14477, 4.4769999999919765, -10.312742769741043
14478, 4.477999999991976, -10.316591310321126
14479, 4.478999999991975, -10.320430632159283
14480, 4.479999999991975, -10.324260729064429
14481, 4.480999999991974, -10.328081594851952
14482, 4.481999999991974, -10.331893223343796
14483, 4.482999999991973, -10.33569560836838
14484, 4.483999999991973, -10.339488743760645
14485, 4.484999999991972, -10.343272623362077
14486, 4.4859999999919715, -10.347047241020691
14487, 4.486999999991971, -10.350812590591046
14488, 4.48799999999197, -10.354568665934249
14489, 4.48899999999197, -10.35831546091796
14490, 4.489999999991969, -10.362052969416414
14491, 4.490999999991969, -10.365781185310414
14492, 4.491999999991968, -10.369500102487349
14493, 4.492999999991968, -10.373209714841181
14494, 4.493999999991967, -10.376910016272488
14495, 4.4949999999919665, -10.380601000688415
14496, 4.495999999991966, -10.384282662002768
14497, 4.496999999991965, -10.387954994135915
14498, 4.497999999991965, -10.391617991014893
14499, 4.498999999991964, -10.395271646573335
14500, 4.499999999991964, -10.398915954751537
14501, 4.500999999991963, -10.40255090949644
14502, 4.501999999991963, -10.406176504761616
14503, 4.502999999991962, -10.409792734507327
14504, 4.5039999999919615, -10.413399592700483
14505, 4.504999999991961, -10.41699707331468
14506, 4.50599999999196, -10.420585170330188
14507, 4.50699999999196, -10.424163877733978
14508, 4.507999999991959, -10.42773318951971
14509, 4.508999999991959, -10.431293099687746
14510, 4.509999999991958, -10.434843602245168
14511, 4.510999999991958, -10.438384691205787
14512, 4.511999999991957, -10.441916360590119
14513, 4.512999999991957, -10.445438604425417
14514, 4.513999999991956, -10.448951416745691
14515, 4.5149999999919554, -10.452454791591693
14516, 4.515999999991955, -10.455948723010918
14517, 4.516999999991954, -10.459433205057646
14518, 4.517999999991954, -10.462908231792905
14519, 4.518999999991953, -10.466373797284525
14520, 4.519999999991953, -10.4698298956071
14521, 4.520999999991952, -10.473276520842033
14522, 4.521999999991952, -10.476713667077505
14523, 4.522999999991951, -10.480141328408529
14524, 4.5239999999919505, -10.483559498936915
14525, 4.52499999999195, -10.4869681727713
14526, 4.525999999991949, -10.49036734402716
14527, 4.526999999991949, -10.493757006826783
14528, 4.527999999991948, -10.497137155299317
14529, 4.528999999991948, -10.500507783580776
14530, 4.529999999991947, -10.50386888581399
14531, 4.530999999991947, -10.507220456148689
14532, 4.531999999991946, -10.510562488741462
14533, 4.5329999999919455, -10.513894977755786
14534, 4.533999999991945, -10.51721791736201
14535, 4.534999999991944, -10.520531301737385
14536, 4.535999999991944, -10.523835125066078
14537, 4.536999999991943, -10.527129381539137
14538, 4.537999999991943, -10.53041406535454
14539, 4.538999999991942, -10.533689170717198
14540, 4.539999999991942, -10.536954691838933
14541, 4.540999999991941, -10.54021062293852
14542, 4.5419999999919405, -10.543456958241666
14543, 4.54299999999194, -10.546693691981034
14544, 4.543999999991939, -10.549920818396256
14545, 4.544999999991939, -10.553138331733917
14546, 4.545999999991938, -10.556346226247586
14547, 4.546999999991938, -10.559544496197798
14548, 4.547999999991937, -10.562733135852088
14549, 4.548999999991937, -10.565912139485
14550, 4.549999999991936, -10.569081501378047
14551, 4.5509999999919355, -10.572241215819771
14552, 4.551999999991935, -10.575391277105743
14553, 4.552999999991934, -10.57853167953852
14554, 4.553999999991934, -10.58166241742773
14555, 4.554999999991933, -10.584783485090014
14556, 4.555999999991933, -10.587894876849067
14557, 4.556999999991932, -10.590996587035653
14558, 4.557999999991932, -10.59408860998757
14559, 4.558999999991931, -10.597170940049683
14560, 4.5599999999919305, -10.600243571573952
14561, 4.56099999999193, -10.603306498919409
14562, 4.561999999991929, -10.606359716452163
14563, 4.562999999991929, -10.609403218545435
14564, 4.563999999991928, -10.612436999579543
14565, 4.564999999991928, -10.615461053941905
14566, 4.565999999991927, -10.618475376027076
14567, 4.566999999991927, -10.621479960236723
14568, 4.567999999991926, -10.624474800979634
14569, 4.5689999999919255, -10.627459892671764
14570, 4.569999999991925, -10.630435229736182
14571, 4.570999999991924, -10.633400806603138
14572, 4.571999999991924, -10.636356617710018
14573, 4.572999999991923, -10.639302657501387
14574, 4.573999999991923, -10.642238920428985
14575, 4.574999999991922, -10.645165400951727
14576, 4.575999999991922, -10.648082093535724
14577, 4.576999999991921, -10.650988992654272
14578, 4.5779999999919205, -10.65388609278788
14579, 4.57899999999192, -10.65677338842427
14580, 4.579999999991919, -10.659650874058356
14581, 4.580999999991919, -10.662518544192315
14582, 4.581999999991918, -10.665376393335512
14583, 4.582999999991918, -10.668224416004575
14584, 4.583999999991917, -10.671062606723384
14585, 4.584999999991917, -10.673890960023058
14586, 4.585999999991916, -10.676709470441965
14587, 4.5869999999919155, -10.679518132525763
14588, 4.587999999991915, -10.682316940827365
14589, 4.588999999991914, -10.68510588990698
14590, 4.589999999991914, -10.68788497433209
14591, 4.590999999991913, -10.690654188677476
14592, 4.591999999991913, -10.693413527525232
14593, 4.592999999991912, -10.696162985464733
14594, 4.593999999991912, -10.698902557092707
14595, 4.594999999991911, -10.70163223701318
14596, 4.595999999991911, -10.704352019837508
14597, 4.59699999999191, -10.707061900184387
14598, 4.5979999999919094, -10.70976187267987
14599, 4.598999999991909, -10.712451931957341
14600, 4.599999999991908, -10.715132072657559
14601, 4.600999999991908, -10.717802289428631
14602, 4.601999999991907, -10.72046257692605
14603, 4.602999999991907, -10.723112929812673
14604, 4.603999999991906, -10.725753342758766
14605, 4.604999999991906, -10.728383810441976
14606, 4.605999999991905, -10.731004327547335
14607, 4.6069999999919045, -10.73361488876731
14608, 4.607999999991904, -10.736215488801761
14609, 4.608999999991903, -10.738806122357976
14610, 4.609999999991903, -10.74138678415068
14611, 4.610999999991902, -10.743957468902012
14612, 4.611999999991902, -10.746518171341569
14613, 4.612999999991901, -10.749068886206402
14614, 4.613999999991901, -10.751609608240999
14615, 4.6149999999919, -10.754140332197318
14616, 4.6159999999918995, -10.756661052834803
14617, 4.616999999991899, -10.759171764920351
14618, 4.617999999991898, -10.76167246322836
14619, 4.618999999991898, -10.76416314254071
14620, 4.619999999991897, -10.766643797646788
14621, 4.620999999991897, -10.769114423343462
14622, 4.621999999991896, -10.771575014435145
14623, 4.622999999991896, -10.77402556573375
14624, 4.623999999991895, -10.776466072058712
14625, 4.6249999999918945, -10.778896528237011
14626, 4.625999999991894, -10.781316929103154
14627, 4.626999999991893, -10.783727269499202
14628, 4.627999999991893, -10.786127544274766
14629, 4.628999999991892, -10.788517748287026
14630, 4.629999999991892, -10.790897876400715
14631, 4.630999999991891, -10.793267923488148
14632, 4.631999999991891, -10.795627884429221
14633, 4.63299999999189, -10.79797775411142
14634, 4.6339999999918895, -10.80031752742981
14635, 4.634999999991889, -10.802647199287083
14636, 4.635999999991888, -10.804966764593523
14637, 4.636999999991888, -10.807276218267027
14638, 4.637999999991887, -10.809575555233128
14639, 4.638999999991887, -10.811864770424982
14640, 4.639999999991886, -10.814143858783373
14641, 4.640999999991886, -10.816412815256738
14642, 4.641999999991885, -10.818671634801154
14643, 4.6429999999918845, -10.820920312380373
14644, 4.643999999991884, -10.823158842965789
14645, 4.644999999991883, -10.825387221536486
14646, 4.645999999991883, -10.827605443079204
14647, 4.646999999991882, -10.829813502588378
14648, 4.647999999991882, -10.832011395066154
14649, 4.648999999991881, -10.834199115522338
14650, 4.649999999991881, -10.836376658974471
14651, 4.65099999999188, -10.83854402044778
14652, 4.6519999999918795, -10.840701194975233
14653, 4.652999999991879, -10.842848177597519
14654, 4.653999999991878, -10.844984963363041
14655, 4.654999999991878, -10.847111547327966
14656, 4.655999999991877, -10.849227924556198
14657, 4.656999999991877, -10.851334090119371
14658, 4.657999999991876, -10.853430039096919
14659, 4.658999999991876, -10.855515766576012
14660, 4.659999999991875, -10.8575912676516
14661, 4.6609999999918745, -10.859656537426414
14662, 4.661999999991874, -10.861711571010982
14663, 4.662999999991873, -10.863756363523603
14664, 4.663999999991873, -10.865790910090396
14665, 4.664999999991872, -10.867815205845266
14666, 4.665999999991872, -10.869829245929965
14667, 4.666999999991871, -10.871833025494038
14668, 4.667999999991871, -10.873826539694859
14669, 4.66899999999187, -10.87580978369764
14670, 4.6699999999918695, -10.877782752675442
14671, 4.670999999991869, -10.879745441809161
14672, 4.671999999991868, -10.881697846287564
14673, 4.672999999991868, -10.883639961307253
14674, 4.673999999991867, -10.88557178207272
14675, 4.674999999991867, -10.887493303796328
14676, 4.675999999991866, -10.889404521698307
14677, 4.676999999991866, -10.891305431006796
14678, 4.677999999991865, -10.893196026957806
14679, 4.6789999999918646, -10.895076304795268
14680, 4.679999999991864, -10.896946259771022
14681, 4.6809999999918634, -10.898805887144803
14682, 4.681999999991863, -10.900655182184288
14683, 4.682999999991862, -10.902494140165063
14684, 4.683999999991862, -10.904322756370679
14685, 4.684999999991861, -10.90614102609259
14686, 4.685999999991861, -10.907948944630228
14687, 4.68699999999186, -10.909746507290977
14688, 4.68799999999186, -10.911533709390158
14689, 4.688999999991859, -10.913310546251088
14690, 4.6899999999918585, -10.915077013205051
14691, 4.690999999991858, -10.91683310559131
14692, 4.691999999991857, -10.918578818757116
14693, 4.692999999991857, -10.920314148057729
14694, 4.693999999991856, -10.922039088856382
14695, 4.694999999991856, -10.923753636524335
14696, 4.695999999991855, -10.925457786440877
14697, 4.696999999991855, -10.927151533993287
14698, 4.697999999991854, -10.928834874576891
14699, 4.6989999999918535, -10.930507803595054
14700, 4.699999999991853, -10.932170316459171
14701, 4.700999999991852, -10.933822408588691
14702, 4.701999999991852, -10.935464075411122
14703, 4.702999999991851, -10.937095312362032
14704, 4.703999999991851, -10.938716114885034
14705, 4.70499999999185, -10.940326478431865
14706, 4.70599999999185, -10.941926398462297
14707, 4.706999999991849, -10.943515870444207
14708, 4.7079999999918485, -10.945094889853578
14709, 4.708999999991848, -10.946663452174478
14710, 4.709999999991847, -10.94822155289909
14711, 4.710999999991847, -10.94976918752771
14712, 4.711999999991846, -10.951306351568753
14713, 4.712999999991846, -10.952833040538755
14714, 4.713999999991845, -10.954349249962412
14715, 4.714999999991845, -10.95585497537254
14716, 4.715999999991844, -10.957350212310097
14717, 4.7169999999918435, -10.958834956324212
14718, 4.717999999991843, -10.960309202972157
14719, 4.718999999991842, -10.961772947819398
14720, 4.719999999991842, -10.96322618643954
14721, 4.720999999991841, -10.964668914414395
14722, 4.721999999991841, -10.966101127333944
14723, 4.72299999999184, -10.967522820796376
14724, 4.72399999999184, -10.96893399040807
14725, 4.724999999991839, -10.970334631783619
14726, 4.7259999999918385, -10.97172474054581
14727, 4.726999999991838, -10.973104312325683
14728, 4.727999999991837, -10.974473342762462
14729, 4.728999999991837, -10.97583182750364
14730, 4.729999999991836, -10.977179762204944
14731, 4.730999999991836, -10.978517142530311
14732, 4.731999999991835, -10.979843964151975
14733, 4.732999999991835, -10.981160222750397
14734, 4.733999999991834, -10.982465914014329
14735, 4.7349999999918335, -10.983761033640764
14736, 4.735999999991833, -10.985045577335
14737, 4.736999999991832, -10.9863195408106
14738, 4.737999999991832, -10.987582919789437
14739, 4.738999999991831, -10.988835710001666
14740, 4.739999999991831, -10.990077907185743
14741, 4.74099999999183, -10.991309507088449
14742, 4.74199999999183, -10.99253050546487
14743, 4.742999999991829, -10.993740898078423
14744, 4.7439999999918285, -10.99494068070084
14745, 4.744999999991828, -10.996129849112208
14746, 4.745999999991827, -10.997308399100952
14747, 4.746999999991827, -10.998476326463829
14748, 4.747999999991826, -10.99963362700597
14749, 4.748999999991826, -11.000780296540867
14750, 4.749999999991825, -11.00191633089037
14751, 4.750999999991825, -11.0030417258847
14752, 4.751999999991824, -11.00415647736248
14753, 4.7529999999918235, -11.005260581170697
14754, 4.753999999991823, -11.006354033164754
14755, 4.754999999991822, -11.007436829208434
14756, 4.755999999991822, -11.008508965173927
14757, 4.756999999991821, -11.009570436941855
14758, 4.757999999991821, -11.010621240401248
14759, 4.75899999999182, -11.011661371449554
14760, 4.75999999999182, -11.012690825992658
14761, 4.760999999991819, -11.013709599944898
14762, 4.7619999999918186, -11.014717689229045
14763, 4.762999999991818, -11.015715089776299
14764, 4.7639999999918174, -11.016701797526357
14765, 4.764999999991817, -11.017677808427367
14766, 4.765999999991816, -11.018643118435923
14767, 4.766999999991816, -11.019597723517135
14768, 4.767999999991815, -11.020541619644554
14769, 4.768999999991815, -11.021474802800256
14770, 4.769999999991814, -11.022397268974794
14771, 4.770999999991814, -11.023309014167229
14772, 4.771999999991813, -11.024210034385119
14773, 4.7729999999918125, -11.025100325644557
14774, 4.773999999991812, -11.025979883970141
14775, 4.774999999991811, -11.026848705394992
14776, 4.775999999991811, -11.027706785960788
